test,item,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
132,43,3.070074e+01,1.799897e-01,2.613445e+01,3.000304e+01,3.597831e+01,9.843859e+00,1.545596e+02,1.604392e+02,5.635303e+01,2.032693e+01,9.284505e-01,7.401340e-01,2.393392e-01,8.109174e-01,1.570362e+00,1.331023e+00,1.825340e+01,9.775689e+00,1.351178e+01,7.607615e+00,6.412169e-01,8.657866e-01,1.772127e+01,9.213368e-01,4.799898e+00,2.936723e+00,1.717502e+01,9.948683e-01,3.916973e+00,3.900778e+00,4.178007e-02,1.663158e+00,1.251915e+00,1.012650e+00,4.953703e+00,8.401365e-01,9.760531e+00,9.695372e-01,1.817341e+01,4.969683e-01,4.992499e+02,4.731165e-01,1.088022e+03,2.153460e-01,-6.747931e+01,-1.221431e+00,1.541879e+03,1.804653e-01,7.540851e+02,4.327419e-01,-6.783704e+01,-1.083574e+00,2.538641e+03,1.085518e-01,7.118192e+02,3.697961e-01,-6.833735e+01,-1.064635e+00,-1.211544e+01,-6.932544e-01,1.947479e+01,4.406428e-01,4.805409e-02,8.423612e-01,-1.096418e-02,-1.215138e+00,8.110751e-01,6.575134e-01,2.364623e+01,5.183109e-01,4.371097e+00,3.275443e+00,1.842607e+01,9.859075e-01,2.903531e+00,5.796221e+00,-3.051089e+00,1.138306e+01,-4.169843e-03,4.944393e-03,1.517852e-01,4.699248e+00,2.360718e+00,3.060000e-01,1.878084e-01,9.520000e-02,9.342889e-02,-2.543030e+01
132,44,3.621128e+01,9.632615e-02,3.421519e+01,3.586241e+01,3.800315e+01,3.787960e+00,5.522701e+02,5.399845e+02,3.855846e+01,2.761688e+01,1.610341e+00,7.371200e-01,3.234206e-01,1.573455e+00,2.423613e+00,2.100192e+00,2.867544e+01,1.705221e+01,2.099916e+01,1.218238e+01,1.057957e+00,9.246302e-01,1.226996e+01,1.535836e+00,1.484969e+00,1.031835e+01,8.150460e+00,1.634505e+00,-4.009359e-01,-4.408889e+01,2.002483e-02,2.528652e+00,1.028120e+00,9.579095e-01,8.200981e+00,5.483857e-01,1.144067e+01,1.169757e+00,1.709012e+01,6.363819e-01,6.019790e+02,4.053169e-01,1.234939e+03,2.365139e-01,-8.564085e+01,-1.036978e+00,1.637308e+03,1.597970e-01,1.006882e+03,4.625836e-01,-7.989622e+01,-1.009166e+00,2.576375e+03,1.311656e-01,8.707283e+02,5.623038e-01,-8.091747e+01,-9.860273e-01,-1.018139e+01,-8.538460e-01,1.779475e+01,5.819595e-01,6.734645e-02,6.385723e-01,-1.593089e-02,-7.955404e-01,1.393652e+00,7.050439e-01,2.013965e+01,7.040195e-01,-3.918855e-01,-4.020103e+01,8.953971e+00,1.549643e+00,-6.671144e+00,-2.521607e+00,-1.401011e+00,8.920163e+00,-2.808529e-02,2.134762e-03,3.887703e-01,4.149377e+00,2.416667e+00,2.689655e-01,1.420865e-01,1.373077e-01,1.490627e-01,-1.967731e+01
132,45,3.100665e+01,2.473125e-01,2.529921e+01,3.084211e+01,3.627382e+01,1.097460e+01,3.616824e+02,3.898392e+02,8.314743e+01,7.985998e+01,1.680124e+00,7.041788e-01,2.947319e-01,1.673126e+00,2.913328e+00,2.618596e+00,3.232450e+01,2.113258e+01,2.049320e+01,8.499098e+00,1.226725e+00,8.261372e-01,1.338397e+01,1.185734e+00,-6.274079e+00,-2.593362e+00,1.327892e+01,1.130102e+00,5.080012e+00,2.856345e+00,4.744961e-02,1.792353e+00,1.411385e+00,8.478124e-01,1.854180e+00,2.292183e+00,6.628154e+00,1.791344e+00,9.996686e+00,9.800966e-01,8.077259e+02,4.092788e-01,9.636069e+02,2.890235e-01,-6.446494e+01,-1.289035e+00,1.844322e+03,1.919357e-01,7.696562e+02,2.777347e-01,-5.867743e+01,-1.347641e+00,2.856214e+03,1.300809e-01,7.183105e+02,3.484704e-01,-6.025503e+01,-1.288955e+00,-3.134578e+00,-2.535531e+00,1.025146e+01,8.293793e-01,4.156800e-02,1.287886e+00,-8.110885e-03,-1.655010e+00,1.554576e+00,6.087430e-01,1.730281e+01,8.216887e-01,-1.122445e+01,-1.321664e+00,1.270712e+01,1.276854e+00,2.490204e+00,5.952797e+00,-7.955218e+00,1.675822e+01,-5.451010e-02,7.541869e-04,2.902914e-01,4.323900e+00,2.525651e+00,2.856250e-01,2.008410e-01,1.055555e-01,1.330924e-01,-2.237636e+01
132,46,2.715383e+01,3.428722e-01,1.516516e+01,3.067494e+01,3.390388e+01,1.873872e+01,2.548087e+02,3.987270e+02,7.520422e+01,6.296742e+01,1.784211e+00,8.371225e-01,2.014831e-01,1.674891e+00,3.218402e+00,3.016919e+00,3.447775e+01,2.113080e+01,3.190697e+01,2.128321e+01,2.026960e+00,1.076925e+00,1.944694e+01,8.601446e-01,1.133509e+01,1.029090e+00,1.182336e+01,1.239277e+00,-7.613143e-01,-1.625684e+01,4.383173e-02,2.414255e+00,1.323470e+00,9.523330e-01,3.813518e+00,1.775097e+00,8.519226e+00,3.277282e+00,1.938977e+01,1.288922e+00,5.394254e+02,3.233553e-01,1.211273e+03,2.001386e-01,-6.742741e+01,-1.165220e+00,1.574793e+03,1.691943e-01,1.000019e+03,4.869944e-01,-7.624018e+01,-9.205136e-01,2.581405e+03,1.047546e-01,7.685471e+02,5.485449e-01,-7.766515e+01,-8.842575e-01,-1.707974e+01,-4.957620e-01,2.526046e+01,3.648639e-01,1.765430e-02,2.808052e+00,-2.610787e-02,-5.809597e-01,2.385830e+00,9.664068e-01,2.540218e+01,5.075282e-01,1.224155e+01,9.424719e-01,1.450996e+01,1.025223e+00,-2.776007e+00,-4.400583e+00,-6.327691e+00,1.425297e+01,-1.893227e-02,-1.069067e-02,1.114953e+00,4.483431e+00,4.305284e+00,1.566667e-01,1.354267e-01,6.566037e-02,4.904790e-02,-1.244826e+01
132,47,2.067495e+01,3.015230e-01,1.660835e+01,1.980215e+01,2.361105e+01,7.002701e+00,7.320551e+02,1.294410e+03,5.760314e+01,5.037051e+01,9.810379e-01,9.222941e-01,6.040128e-02,8.045654e-01,1.808539e+00,1.748138e+00,2.168110e+01,1.260326e+01,1.703258e+01,9.464745e+00,7.062520e-01,9.287847e-01,1.701361e+01,9.619312e-01,4.750035e+00,2.562715e+00,1.763251e+01,8.040647e-01,1.258423e+01,1.027656e+00,3.145187e-02,1.285190e+00,1.568590e+00,8.557575e-01,1.939805e+00,1.807733e+00,3.282859e+00,4.612856e+00,1.599509e+01,9.065542e-01,5.905051e+02,4.680407e-01,1.159351e+03,2.375170e-01,-9.220181e+01,-9.488611e-01,1.606194e+03,2.004575e-01,8.900298e+02,3.511280e-01,-9.500928e+01,-8.842149e-01,2.574693e+03,1.306294e-01,8.281880e+02,3.005462e-01,-9.585948e+01,-8.657423e-01,-1.202399e+01,-7.122736e-01,2.030096e+01,4.286281e-01,-3.106767e-02,-1.233661e+00,-1.130407e-02,-1.068499e+00,1.095898e+00,5.004882e-01,2.571005e+01,5.388607e-01,1.348343e+00,9.366938e+00,2.244950e+01,6.854695e-01,1.370453e+01,1.088549e+00,-1.211640e+01,2.188903e+01,-4.188088e-02,3.640735e-03,1.667499e-01,4.187818e+00,2.168367e+00,2.638235e-01,1.876168e-01,2.031034e-01,2.508895e-01,-2.305506e+01
132,48,2.955607e+01,3.244353e-01,2.203492e+01,2.987370e+01,3.584471e+01,1.380980e+01,6.077648e+02,9.565016e+02,3.009417e+02,5.547173e+02,1.542130e+00,1.009933e+00,1.431069e-01,9.255059e-01,2.929508e+00,2.786401e+00,3.056035e+01,2.277535e+01,2.658296e+01,2.045752e+01,1.686009e+00,1.129389e+00,1.231625e+01,1.281464e+00,1.428472e+01,8.448566e-01,1.425165e+01,9.423143e-01,1.138515e+01,8.834837e-01,4.514313e-02,2.064618e+00,1.383474e+00,9.516392e-01,4.141502e+00,1.583049e+00,7.925237e+00,2.679396e+00,1.757191e+01,1.255165e+00,5.393079e+02,4.443350e-01,1.176955e+03,2.258967e-01,-1.219437e+02,-7.139624e-01,1.621874e+03,1.665748e-01,8.619677e+02,4.773136e-01,-1.212087e+02,-6.663981e-01,2.609979e+03,1.110064e-01,8.545163e+02,5.125408e-01,-1.193834e+02,-6.808220e-01,-1.578424e+01,-6.755598e-01,2.411216e+01,4.725857e-01,-4.994859e-03,-9.844898e+00,-1.523004e-02,-8.799671e-01,2.726276e+00,7.337020e-01,1.825353e+01,7.975972e-01,1.611166e+01,6.761574e-01,1.629789e+01,9.751558e-01,9.673815e+00,1.126906e+00,-1.430641e+01,2.386176e+01,-7.122827e-02,-5.156395e-03,7.745988e-01,3.488372e+00,3.240441e+00,1.360000e-01,1.245953e-01,1.581250e-01,2.246354e-01,-1.430316e+01
132,49,2.546141e+01,2.256722e-01,2.100861e+01,2.505328e+01,2.968306e+01,8.674442e+00,1.779322e+02,2.737005e+02,6.011250e+01,6.534190e+01,2.198583e+00,7.270159e-01,2.849956e-01,2.273731e+00,3.740615e+00,3.455619e+00,3.431696e+01,1.786832e+01,2.883686e+01,1.370709e+01,2.399649e+00,8.524772e-01,2.355923e+01,7.320403e-01,4.342305e+00,2.980000e+00,1.538548e+01,1.035785e+00,3.265785e+00,4.543725e+00,3.918470e-02,1.250553e+00,1.417336e+00,1.074703e+00,2.907870e+00,1.372400e+00,5.150731e+00,3.373961e+00,2.129313e+01,7.898108e-01,5.027845e+02,4.441316e-01,1.143721e+03,2.031887e-01,-6.543331e+01,-1.294735e+00,1.529034e+03,1.972859e-01,7.986558e+02,4.249149e-01,-7.261494e+01,-1.080314e+00,2.541421e+03,1.166299e-01,7.799527e+02,4.527239e-01,-7.494411e+01,-1.017290e+00,-1.316844e+01,-5.961457e-01,2.152731e+01,3.702883e-01,3.194633e-02,1.386566e+00,-1.827679e-02,-7.417337e-01,3.205783e+00,5.824081e-01,3.013759e+01,4.361130e-01,2.313578e+00,5.575389e+00,1.874472e+01,8.639308e-01,8.289554e-01,1.904700e+01,-7.114977e+00,1.580523e+01,-1.508132e-02,-4.114089e-03,4.824228e-01,4.508197e+00,2.551440e+00,2.664516e-01,1.833831e-01,1.022581e-01,1.096831e-01,-1.348911e+01
132,50,3.565841e+01,1.657981e-01,3.090409e+01,3.504990e+01,4.069097e+01,9.786882e+00,4.175734e+02,8.890257e+02,1.242158e+02,1.928919e+02,8.783505e-01,8.905060e-01,1.152058e-01,7.910841e-01,1.424514e+00,1.309308e+00,1.649344e+01,1.115987e+01,1.275565e+01,7.907366e+00,5.642011e-01,1.273583e+00,1.282092e+01,1.496723e+00,4.890694e+00,2.961233e+00,6.685743e+00,2.094754e+00,-7.067193e-01,-2.502283e+01,4.044347e-02,1.961793e+00,1.198187e+00,9.816442e-01,6.706816e+00,6.673104e-01,5.769870e+00,1.644861e+00,1.590329e+01,9.356301e-01,6.673893e+02,3.831606e-01,1.225780e+03,2.432761e-01,-9.314135e+01,-9.504341e-01,1.675752e+03,1.579818e-01,9.520093e+02,5.040814e-01,-8.896549e+01,-9.244774e-01,2.725957e+03,1.168603e-01,8.411371e+02,5.511296e-01,-9.037998e+01,-8.899122e-01,-1.167038e+01,-7.705386e-01,2.088691e+01,5.103619e-01,2.970887e-02,1.368326e+00,-1.563961e-02,-9.032921e-01,8.061548e-01,9.885799e-01,2.060851e+01,7.289965e-01,1.901574e+00,8.276116e+00,6.491479e+00,2.350672e+00,-6.664701e+00,-2.693034e+00,-7.596810e+00,1.578252e+01,-1.020589e-04,5.127988e-03,2.113878e-01,2.861446e+00,2.494331e+00,2.424242e-01,1.639296e-01,1.354546e-01,1.366724e-01,-2.580580e+01
132,51,3.171284e+01,1.549061e-01,2.798009e+01,3.191686e+01,3.535427e+01,7.374174e+00,4.332552e+02,8.497040e+02,4.155876e+01,5.628891e+01,1.853626e+00,7.161890e-01,5.883088e-01,1.576680e+00,3.138781e+00,2.550472e+00,3.014266e+01,1.343347e+01,2.872654e+01,1.689691e+01,1.420997e+00,8.565695e-01,9.423203e+00,1.912954e+00,-2.545102e+00,-5.570284e+00,1.060660e+01,1.523667e+00,3.924061e-01,4.226096e+01,3.706925e-02,1.685616e+00,1.429955e+00,8.662382e-01,3.496398e+00,1.056066e+00,4.966778e+00,2.216838e+00,1.060275e+01,8.668922e-01,5.518944e+02,5.678608e-01,1.037144e+03,2.349401e-01,-7.163551e+01,-1.208872e+00,1.591234e+03,2.101517e-01,6.493882e+02,3.894062e-01,-5.927837e+01,-1.312248e+00,2.631717e+03,1.208963e-01,6.547123e+02,4.490143e-01,-5.986345e+01,-1.290797e+00,-5.011436e+00,-1.348423e+00,1.249797e+01,6.211954e-01,6.773183e-02,5.833895e-01,-1.185431e-02,-1.027528e+00,1.791290e+00,6.572825e-01,1.619403e+01,7.357083e-01,-5.337579e+00,-2.531020e+00,1.216006e+01,1.388070e+00,-2.509260e+00,-6.954414e+00,5.641561e+00,1.906451e+00,1.325766e-03,1.916230e-04,3.398618e-01,4.850747e+00,2.249297e+00,3.245833e-01,2.190886e-01,1.128571e-01,8.896992e-02,-2.021853e+01
132,52,3.092145e+01,2.382332e-01,2.605409e+01,3.059265e+01,3.741433e+01,1.136024e+01,3.350847e+02,4.431685e+02,1.044328e+02,1.275166e+02,7.642959e-01,8.285164e-01,9.918220e-02,7.076167e-01,1.256264e+00,1.157082e+00,1.570817e+01,8.478430e+00,1.249373e+01,8.417921e+00,7.423533e-01,1.006714e+00,1.969431e+01,7.265013e-01,1.632191e+01,7.072963e-01,1.916663e+01,6.995180e-01,-3.679761e-01,-4.424604e+01,5.646805e-02,2.208528e+00,1.247759e+00,1.137390e+00,6.102310e+00,9.681515e-01,7.296067e+00,3.710726e+00,2.000569e+01,1.470971e+00,6.078539e+02,3.192428e-01,1.246440e+03,1.698782e-01,-9.315967e+01,-9.063498e-01,1.732752e+03,1.484945e-01,9.186263e+02,5.285712e-01,-9.723988e+01,-7.774224e-01,2.792148e+03,1.096112e-01,7.159883e+02,6.782125e-01,-9.800932e+01,-7.638832e-01,-2.122791e+01,-3.985725e-01,2.911713e+01,3.238503e-01,1.133946e-02,4.798490e+00,-2.460219e-02,-5.969406e-01,1.014363e+00,7.531698e-01,2.528270e+01,4.694435e-01,1.775983e+01,6.794150e-01,2.144118e+01,7.124900e-01,-6.204848e+00,-2.761817e+00,-1.627138e+01,2.409171e+01,-5.815545e-02,-1.178821e-02,3.051440e-01,4.289545e+00,3.141831e+00,1.868571e-01,1.516155e-01,1.102857e-01,1.222991e-01,-2.264202e+01
132,53,2.325231e+01,3.218861e-01,1.724542e+01,2.147624e+01,2.918467e+01,1.193925e+01,3.071868e+02,3.872624e+02,5.925462e+01,3.423830e+01,2.236778e+00,7.093937e-01,3.469307e-01,2.300237e+00,3.816401e+00,3.469470e+00,3.295241e+01,1.420083e+01,2.885815e+01,1.484602e+01,2.801177e+00,7.655901e-01,1.944716e+01,8.466414e-01,1.442523e+01,9.367595e-01,1.467770e+01,1.066694e+00,1.428713e+01,9.156864e-01,7.109500e-02,1.738850e+00,1.350155e+00,1.086335e+00,2.425545e+00,1.979271e+00,5.875553e+00,3.025765e+00,2.097032e+01,8.149104e-01,5.207939e+02,4.270261e-01,1.168731e+03,2.139728e-01,-6.944988e+01,-1.164343e+00,1.567450e+03,1.868814e-01,8.198019e+02,4.029011e-01,-7.783657e+01,-9.539118e-01,2.560238e+03,1.245471e-01,8.141966e+02,3.275280e-01,-7.866927e+01,-9.309222e-01,-1.695907e+01,-5.413491e-01,2.478547e+01,3.839407e-01,-3.242292e-02,-1.200351e+00,-1.952652e-02,-7.798959e-01,3.582113e+00,5.318652e-01,2.470822e+01,5.704278e-01,1.589675e+01,8.641424e-01,1.751401e+01,9.535277e-01,1.482779e+01,9.595773e-01,-1.020751e+01,1.934553e+01,-5.541940e-02,-3.634598e-03,9.096350e-01,4.886944e+00,2.637363e+00,2.611111e-01,1.915112e-01,1.054545e-01,9.410151e-02,-1.140381e+01
132,54,3.684675e+01,1.407933e-01,3.421133e+01,3.661851e+01,4.041550e+01,6.204166e+00,2.688057e+02,4.914384e+02,5.960313e+01,6.300912e+01,1.320678e+00,6.505072e-01,2.777584e-01,1.460132e+00,2.128395e+00,1.850637e+00,1.824142e+01,1.344094e+01,1.439645e+01,7.319534e+00,9.205868e-01,8.343246e-01,2.197144e+01,7.368909e-01,-4.190593e+00,-3.800994e+00,3.055043e+00,5.396183e+00,-6.708213e+00,-2.362174e+00,2.529956e-02,2.222580e+00,8.479123e-01,1.159111e+00,8.950147e+00,5.510764e-01,6.480175e+00,2.577482e+00,1.722252e+01,1.062164e+00,6.051726e+02,3.784367e-01,1.350972e+03,1.907759e-01,-8.131223e+01,-1.083448e+00,1.613310e+03,1.556001e-01,1.113914e+03,4.566141e-01,-7.512269e+01,-1.068780e+00,2.523414e+03,1.525294e-01,9.261396e+02,5.878347e-01,-7.792873e+01,-1.005263e+00,-1.276799e+01,-5.839997e-01,2.197652e+01,4.349668e-01,8.022484e-02,5.436197e-01,-1.969365e-02,-6.088946e-01,1.235707e+00,5.644097e-01,2.825133e+01,4.666718e-01,-7.740317e+00,-2.124340e+00,2.821986e+00,6.670287e+00,-1.102751e+01,-1.462691e+00,-5.672499e+00,1.181699e+01,-6.076156e-03,-6.789139e-03,2.167005e-01,4.145937e+00,1.915071e+00,3.521739e-01,2.565991e-01,1.527273e-01,1.581766e-01,-2.101091e+01
132,55,2.151338e+01,3.084376e-01,1.817806e+01,2.023168e+01,2.319562e+01,5.017553e+00,3.036174e+02,3.437105e+02,1.524008e+02,3.144697e+02,1.676448e+00,8.063469e-01,2.301025e-01,1.501340e+00,2.908937e+00,2.678834e+00,3.289589e+01,1.628576e+01,2.458514e+01,1.500070e+01,1.904514e+00,8.528665e-01,1.729730e+01,1.020415e+00,1.338207e+01,7.768772e-01,1.808508e+01,7.906536e-01,1.538152e+01,7.673399e-01,6.415221e-02,1.700467e+00,1.612463e+00,8.623836e-01,9.991924e-01,4.654090e+00,4.489659e+00,5.641823e+00,1.997965e+01,1.072827e+00,5.649070e+02,4.716083e-01,1.131344e+03,1.941457e-01,-6.245044e+01,-1.219020e+00,1.587911e+03,1.755249e-01,8.083671e+02,3.512489e-01,-6.967574e+01,-1.006042e+00,2.569665e+03,1.413967e-01,7.793865e+02,3.951679e-01,-7.083591e+01,-9.703098e-01,-1.678187e+01,-5.158301e-01,2.461505e+01,3.742756e-01,-3.848207e-02,-1.146724e+00,-1.374848e-02,-1.066442e+00,2.325882e+00,6.928378e-01,2.336075e+01,6.002308e-01,1.313193e+01,7.967672e-01,1.908640e+01,7.989533e-01,1.444461e+01,8.578399e-01,-1.075173e+01,1.961174e+01,-8.300316e-02,-6.505213e-04,6.650542e-01,4.473086e+00,3.351104e+00,2.150000e-01,2.083976e-01,7.527778e-02,5.035905e-02,-1.445140e+01
132,56,3.552165e+01,1.541169e-01,3.145537e+01,3.463262e+01,4.082089e+01,9.365524e+00,2.299530e+02,2.342095e+02,7.719619e+01,9.225042e+01,1.016455e+00,5.898311e-01,4.692742e-01,9.729878e-01,1.525633e+00,1.056358e+00,1.428207e+01,8.803566e+00,1.133943e+01,6.134127e+00,7.259322e-01,8.707590e-01,2.016300e+01,8.126068e-01,7.205585e+00,1.689125e+00,3.445261e+00,4.392342e+00,-3.280008e+00,-4.583007e+00,3.293276e-02,2.096107e+00,9.811319e-01,1.111332e+00,8.759244e+00,5.300729e-01,8.497682e+00,1.197662e+00,2.394278e+01,4.981385e-01,7.173126e+02,2.643985e-01,1.285631e+03,1.823552e-01,-7.142968e+01,-1.140607e+00,1.714695e+03,1.514500e-01,9.482775e+02,4.004919e-01,-7.602180e+01,-9.700910e-01,2.839196e+03,9.355731e-02,6.581376e+02,4.675470e-01,-8.048759e+01,-8.799316e-01,-1.646677e+01,-5.098542e-01,2.761739e+01,3.363468e-01,6.585753e-02,6.310718e-01,-2.007867e-02,-6.988022e-01,8.898713e-01,7.132837e-01,2.708589e+01,4.357798e-01,7.470046e+00,1.655464e+00,3.146796e+00,5.199747e+00,-6.621794e+00,-2.322366e+00,-4.716521e+00,1.096761e+01,5.181623e-03,-5.616433e-03,3.231129e-01,4.528302e+00,2.651515e+00,2.617143e-01,1.746259e-01,1.131034e-01,1.263030e-01,-2.268542e+01
132,57,2.784436e+01,3.394294e-01,2.221173e+01,2.508772e+01,3.169816e+01,9.486431e+00,7.139473e+02,1.144990e+03,1.202908e+02,2.597513e+02,1.171036e+00,7.501684e-01,1.591529e-01,1.157937e+00,1.914109e+00,1.754956e+00,2.150617e+01,1.218775e+01,1.745057e+01,1.308766e+01,8.927757e-01,9.570264e-01,1.288625e+01,1.355396e+00,7.762508e+00,1.497824e+00,1.540980e+01,1.135058e+00,9.257204e+00,1.425245e+00,4.577273e-02,1.871676e+00,1.388649e+00,7.624750e-01,2.721842e+00,1.883466e+00,8.938799e+00,1.326247e+00,1.704154e+01,6.352880e-01,5.496019e+02,4.997940e-01,1.089372e+03,2.524812e-01,-8.377972e+01,-1.031376e+00,1.602915e+03,2.118991e-01,7.002086e+02,4.540455e-01,-8.250502e+01,-9.824927e-01,2.629286e+03,1.160597e-01,7.151669e+02,4.208173e-01,-8.223882e+01,-9.756302e-01,-9.654680e+00,-1.140219e+00,1.703317e+01,6.132149e-01,1.133316e-02,2.666761e+00,-1.271235e-02,-1.269411e+00,1.228329e+00,6.927903e-01,1.845572e+01,8.943936e-01,8.977195e+00,1.354532e+00,1.898054e+01,1.022854e+00,9.902431e+00,1.460441e+00,-3.259187e+00,1.152799e+01,2.154312e-02,7.483442e-03,3.503398e-01,3.849372e+00,3.280067e+00,1.900000e-01,1.621332e-01,1.161290e-01,1.234629e-01,-2.165160e+01
132,58,3.608661e+01,1.756202e-01,3.102468e+01,3.474192e+01,4.246028e+01,1.143559e+01,2.093625e+02,3.428445e+02,7.208212e+01,6.702396e+01,2.285316e+00,6.271415e-01,6.669113e-01,2.255253e+00,3.728923e+00,3.062012e+00,3.311583e+01,2.527274e+01,2.254772e+01,1.093294e+01,2.110032e+00,8.544996e-01,1.193963e+01,1.363323e+00,3.020843e+00,5.325634e+00,9.985187e+00,1.503842e+00,-9.241640e+00,-1.730630e+00,3.145778e-02,1.976751e+00,9.735951e-01,1.162170e+00,7.609394e+00,6.437931e-01,8.323832e+00,1.064785e+00,1.757141e+01,6.677024e-01,5.913782e+02,4.594530e-01,1.204110e+03,2.172960e-01,-7.916035e+01,-1.117958e+00,1.657220e+03,1.571611e-01,9.241197e+02,5.599314e-01,-7.782040e+01,-1.014082e+00,2.643463e+03,1.062232e-01,9.150555e+02,6.075183e-01,-7.807574e+01,-1.004729e+00,-1.241661e+01,-6.717529e-01,1.948780e+01,4.466369e-01,6.762213e-02,6.083709e-01,-2.101486e-02,-7.200186e-01,2.765312e+00,6.262174e-01,1.917234e+01,6.508088e-01,1.462973e+00,1.203806e+01,1.088556e+01,1.449773e+00,-1.295944e+01,-1.301864e+00,1.602011e+00,3.926127e+00,1.914117e-02,-7.017319e-03,6.501558e-01,4.016621e+00,1.876303e+00,3.611111e-01,2.086168e-01,1.624000e-01,1.498607e-01,-1.498918e+01
